ElectionYear,Position,Name,Votes,Vot,Party,ACname,ACNo,Voteper
2010,1,Sanjay Saraogi,64136,54.10%,Bharatiya Janta Party,Darbhanga,83,54.10
2010,2,Sultan Ahmad,36582,30.90%,Rashtriya Janata Dal,Darbhanga,83,30.90
2010,3,Qamrul Hassan,7561,6.40%,Indian National Congress,Darbhanga,83,6.40
2010,4,Bijay Shankar Choudhary,2768,2.30%,Independent,Darbhanga,83,2.30
2010,5,Navin Khattik,1487,1.30%,Janata Dal (Secular),Darbhanga,83,1.30
2010,6,Krishna Kumar Suman Yadav,1333,1.10%,Samajwadi Party,Darbhanga,83,1.10
2010,7,Rabindra Kumar Dutta,1154,1.00%,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),Darbhanga,83,1.00
2010,8,Durganand Mahavir Nayak,1033,0.90%,Independent,Darbhanga,83,0.90
2010,9,Lalbabu Mahto,980,0.80%,Bahujan Ekta Party (R),Darbhanga,83,0.80
2010,10,Rakesh Nath Jha,962,0.80%,Bahujan Samaj Party,Darbhanga,83,0.80
2010,11,Bharat Yadav,600,0.50%,Independent,Darbhanga,83,0.50
2010,1,Amar Nath Gami,32023,35.20%,Bharatiya Janta Party,Hayaghat,84,35.20
2010,2,Dr. Shahnawaz Ahmad Kaifee,25998,28.60%,Lok Jan Shakti Party,Hayaghat,84,28.60
2010,3,Arvind Kumar Choudhari,5940,6.50%,Indian National Congress,Hayaghat,84,6.50
2010,4,Ram Chandra Prasad,4668,5.10%,Independent,Hayaghat,84,5.10
2010,5,Ashok Kumar Singh,4570,5.00%,Independent,Hayaghat,84,5.00
2010,6,Umadhar Prasad Singh,4239,4.70%,Independent,Hayaghat,84,4.70
2010,7,Sanjay Kumar Singh,3820,4.20%,Independent,Hayaghat,84,4.20
2010,8,Shahid Ekval,1865,2.10%,Independent,Hayaghat,84,2.10
2010,9,Rani Devi,1805,2.00%,Independent,Hayaghat,84,2.00
2010,10,Ahmad Ali,1462,1.60%,Independent,Hayaghat,84,1.60
2010,11,Satya Narayan Mukhiya,1285,1.40%,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),Hayaghat,84,1.40
2010,12,Krishna Kant Mishra,1187,1.30%,Bahujan Samaj Party,Hayaghat,84,1.30
2010,13,Bijay Shankar Choudhary,1147,1.30%,Independent,Hayaghat,84,1.30
2010,14,Md. Ali Abbas,921,1.00%,Samajwadi Party,Hayaghat,84,1.00
2010,1,Madan Sahni,27320,23.70%,Janata Dal (United),Bahadurpur,85,23.70
2010,2,Harinandan Yadav,26677,23.10%,Rashtriya Janata Dal,Bahadurpur,85,23.10
2010,3,Murari Mohan Jha,12444,10.80%,Indian National Congress,Bahadurpur,85,10.80
2010,4,Baijnath Yadav,6889,6.00%,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),Bahadurpur,85,6.00
2010,5,Binay Kumar Choudhari,6397,5.50%,Independent,Bahadurpur,85,5.50
2010,6,Ram Prawesh Paswan,6266,5.40%,Independent,Bahadurpur,85,5.40
2010,7,Shyam Bharti,5325,4.60%,Communist Party Of India (MARXIST),Bahadurpur,85,4.60
2010,8,Zeyaul Hassan,2963,2.60%,Janata Dal (Secular),Bahadurpur,85,2.60
2010,9,"Devendra Kumar ""azad""",2806,2.40%,Independent,Bahadurpur,85,2.40
2010,10,Surendra Singh,2785,2.40%,Independent,Bahadurpur,85,2.40
2010,11,Md. Rizwan,2616,2.30%,Independent,Bahadurpur,85,2.30
2010,12,Ramsajiwan Yadav,2558,2.20%,Independent,Bahadurpur,85,2.20
2010,13,Md.Farman,2272,2.00%,Nationalist Congress Party,Bahadurpur,85,2.00
2010,14,Dilip Kumar Jha,1513,1.30%,Independent,Bahadurpur,85,1.30
2010,15,Manoj Singh Yadav,1309,1.10%,Independent,Bahadurpur,85,1.10
2010,16,Lakshmi Giri,1303,1.10%,Independent,Bahadurpur,85,1.10
2010,17,Rambabu Paswan,1179,1.00%,Bahujan Samaj Party,Bahadurpur,85,1.00
2010,18,Umesh Yadav,1033,0.90%,Independent,Bahadurpur,85,0.90
2010,19,Md.Kuddus Mansuri,953,0.80%,Independent,Bahadurpur,85,0.80
2010,20,Mustafa,907,0.80%,Samajwadi Party,Bahadurpur,85,0.80
2010,1,Ashok Kumar Yadav,45791,42.10%,Bharatiya Janta Party,Keoti,86,42.10
2010,2,Faraz Fatmi,45762,42.10%,Rashtriya Janata Dal,Keoti,86,42.10
2010,3,Md. Mohasin,5679,5.20%,Indian National Congress,Keoti,86,5.20
2010,4,Sadre Alam,2833,2.60%,Independent,Keoti,86,2.60
2010,5,Madhuranjan Prasad,1985,1.80%,Bahujan Samaj Party,Keoti,86,1.80
2010,6,Rambabu Sahu,1917,1.80%,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),Keoti,86,1.80
2010,7,Balkrishna Jha,1546,1.40%,Independent,Keoti,86,1.40
2010,8,Nesar Ahmad,991,0.90%,Independent,Keoti,86,0.90
2010,9,Md.Mojahidul Islam,636,0.60%,Janata Dal (Secular),Keoti,86,0.60
2010,10,Wasi Ahmed Khan,606,0.60%,Samajwadi Party,Keoti,86,0.60
2010,11,Nazre Alam,584,0.50%,Independent,Keoti,86,0.50
2010,12,Md.Junaid Sattar,415,0.40%,Muslim League Kerala State Committee,Keoti,86,0.40
2010,1,Vijay Kumar Mishra,42590,39.40%,Bharatiya Janta Party,Jale,87,39.40
2010,2,Ramniwas Pd.,25648,23.80%,Rashtriya Janata Dal,Jale,87,23.80
2010,3,Ahmad Ali Tamanne,18333,17.00%,Communist Party Of India,Jale,87,17.00
2010,4,Aftab Alam,4028,3.70%,Indian National Congress,Jale,87,3.70
2010,5,Jiwesh Kumar,3047,2.80%,Independent,Jale,87,2.80
2010,6,Prabhash Kumar Jha,2690,2.50%,Independent,Jale,87,2.50
2010,7,Rajeev Kumar Ranjan,2423,2.20%,Independent,Jale,87,2.20
2010,8,Anil Ram,2270,2.10%,Bahujan Samaj Party,Jale,87,2.10
2010,9,Md. Nasim Haidar,1876,1.70%,Independent,Jale,87,1.70
2010,10,Lal Babu Yadav,1468,1.40%,Janata Dal (Secular),Jale,87,1.40
2010,11,Chandra Bhushan Pratap Singh,1426,1.30%,Samajwadi Party,Jale,87,1.30
2010,12,Irfanurrahman,1221,1.10%,Nationalist Congress Party,Jale,87,1.10
2010,13,Amitabh Jha,973,0.90%,Independent,Jale,87,0.90
2010,1,Veena Devi,56386,43.50%,Bharatiya Janta Party,Gaighat,88,43.50
2010,2,Maheshwar Prasad Yadav,40399,31.10%,Rashtriya Janata Dal,Gaighat,88,31.10
2010,3,Arti Devi,6742,5.20%,Indian National Congress,Gaighat,88,5.20
2010,4,Krishna Kumar Sahani,4148,3.20%,Independent,Gaighat,88,3.20
2010,5,Ghulam Ahmad Raza,3434,2.70%,Independent,Gaighat,88,2.70
2010,6,Jitendra Kumar Majhi,2979,2.30%,Independent,Gaighat,88,2.30
2010,7,Suraj Sahni,2936,2.30%,Independent,Gaighat,88,2.30
2010,8,Raghunandan Prasad Singh,2740,2.10%,Independent,Gaighat,88,2.10
2010,9,Suman Kumar Tiwary,2403,1.90%,Nationalist Congress Party,Gaighat,88,1.90
2010,10,Jitendra Yadav,2200,1.70%,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),Gaighat,88,1.70
2010,11,Jagannath Sahani,1105,0.90%,Bahujan Samaj Party,Gaighat,88,0.90
2010,12,Umesh Prasad Singh,983,0.80%,Janata Dal (Secular),Gaighat,88,0.80
2010,13,Amresh Kumar,955,0.70%,All India Forward Bloc,Gaighat,88,0.70
2010,14,Kapildeo Singh,919,0.70%,Independent,Gaighat,88,0.70
2010,15,Ganni Haider,759,0.60%,Indian National Green Party,Gaighat,88,0.60
2010,16,Ramanand Sahni,668,0.50%,Samajwadi Party,Gaighat,88,0.50
2010,1,Ram Surat Rai,38422,32.90%,Bharatiya Janta Party,Aurai,89,32.90
2010,2,Surendra Kumar,26681,22.90%,Rashtriya Janata Dal,Aurai,89,22.90
2010,3,Ganesh. P. Yadav,13507,11.60%,Janata Dal (Secular),Aurai,89,11.60
2010,4,Shashi Bhushan .P. Shahi,12859,11.00%,Independent,Aurai,89,11.00
2010,5,Asghar Hasan,7061,6.10%,Indian National Congress,Aurai,89,6.10
2010,6,Dinesh Das,2771,2.40%,Independent,Aurai,89,2.40
2010,7,Md. Ali Ishrat,2412,2.10%,Nationalist Congress Party,Aurai,89,2.10
2010,8,Kranti Prakash,2201,1.90%,Independent,Aurai,89,1.90
2010,9,Md. Samshed,1959,1.70%,Samajwadi Janata Party (RASHTRIYA),Aurai,89,1.70
2010,10,Narendra Kumar,1656,1.40%,Independent,Aurai,89,1.40
2010,11,Suleman Khan,1549,1.30%,Bahujan Samaj Party,Aurai,89,1.30
2010,12,Vinay Kumar,1405,1.20%,Vanchitsamaj Insaaf Party,Aurai,89,1.20
2010,13,Ram Babu Sharma,1211,1.00%,Ambedkar National Congress,Aurai,89,1.00
2010,14,Mojammil Husain,1128,1.00%,Smast Bhartiya Party,Aurai,89,1.00
2010,15,Durga Devi,1062,0.90%,Janvadi Party (Socialist),Aurai,89,0.90
2010,16,Md. Parwez Hashmi,782,0.70%,Loktantrik Sarvjan Samaj Party,Aurai,89,0.70
2010,1,Dinesh Prasad,42286,34.10%,Janata Dal (United),Minapur,90,34.10
2010,2,Rajeev Kumar Urph Munnayadav,36884,29.70%,Rashtriya Janata Dal,Minapur,90,29.70
2010,3,Shakal Deo Sahni,15346,12.40%,Indian National Congress,Minapur,90,12.40
2010,4,Ranjan Kumar Singh,6766,5.50%,Bahujan Samaj Party,Minapur,90,5.50
2010,5,Madhavi Chandra,4898,4.00%,Independent,Minapur,90,4.00
2010,6,Jai Narayan Prasad,4156,3.40%,Communist Party Of India,Minapur,90,3.40
2010,7,Bipat Sahni,2906,2.30%,Independent,Minapur,90,2.30
2010,8,Jaimangal Choudhary,2352,1.90%,Nationalist Congress Party,Minapur,90,1.90
2010,9,Ram Udesh Rai,2298,1.90%,Janata Dal (Secular),Minapur,90,1.90
2010,10,Gopalprasad,1687,1.40%,Independent,Minapur,90,1.40
2010,11,Nantun Paswan,1590,1.30%,Independent,Minapur,90,1.30
2010,12,Jitendra Prasad,1069,0.90%,Independent,Minapur,90,0.90
2010,13,Shankar Yadav,978,0.80%,Rashtriya Pragati Party,Minapur,90,0.80
2010,14,Love Kumar,918,0.70%,Samajwadi Party,Minapur,90,0.70
2010,1,Ramai Ram,61885,50.60%,Janata Dal (United),Bochaha,91,50.60
2010,2,Musafir Paswan,37758,30.90%,Rashtriya Janata Dal,Bochaha,91,30.90
2010,3,Baby Kumari,5289,4.30%,Indian National Congress,Bochaha,91,4.30
2010,4,Shivnath Chaudhary,3987,3.30%,Independent,Bochaha,91,3.30
2010,5,Shankar Manjhi,3703,3.00%,Independent,Bochaha,91,3.00
2010,6,Ram Nandan Paswan,2725,2.20%,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),Bochaha,91,2.20
2010,7,Shatrughan Paswan,1126,0.90%,Samajwadi Party,Bochaha,91,0.90
2010,8,Ravi Shankar Paswan,1099,0.90%,Loktantrik Sarvjan Samaj Party,Bochaha,91,0.90
2010,9,Ram Kumar Rajak,1067,0.90%,Smast Bhartiya Party,Bochaha,91,0.90
2010,10,Shiv Nath Paswan,952,0.80%,Nationalist Congress Party,Bochaha,91,0.80
2010,11,Mahendra Paswan,918,0.80%,Samajwadi Janata Party (RASHTRIYA),Bochaha,91,0.80
2010,12,Bindeshwar Paswan,848,0.70%,Janata Dal (Secular),Bochaha,91,0.70
2010,13,Rekha Kumari,521,0.40%,Bharatiya Jan Kranti Dal (Democratic),Bochaha,91,0.40
2010,14,Sahdeo Ram,462,0.40%,Bahujan Samaj Party,Bochaha,91,0.40
2010,1,Suresh Chanchal,55486,48.00%,Janata Dal (United),Sakra,92,48.00
2010,2,Lal Babu Ram,42441,36.70%,Rashtriya Janata Dal,Sakra,92,36.70
2010,3,Umesh Kumar Ram,6242,5.40%,Indian National Congress,Sakra,92,5.40
2010,4,Bilat Paswan,3065,2.70%,Independent,Sakra,92,2.70
2010,5,Abhay Kumar,2816,2.40%,Samajwadi Janata Party (RASHTRIYA),Sakra,92,2.40
2010,6,Ganaur Ram,2112,1.80%,Independent,Sakra,92,1.80
2010,7,Lakhindra Ram,1431,1.20%,Nationalist Congress Party,Sakra,92,1.20
2010,8,Rekha Devi,1131,1.00%,Samajwadi Party,Sakra,92,1.00
2010,9,Raj Kumar Chaudhary,859,0.70%,Bahujan Samaj Party,Sakra,92,0.70
2010,1,Manoj Kumar Singh,36757,28.30%,Janata Dal (United),Kurhani,93,28.30
2010,2,Bijendra Chaudhary,35187,27.10%,Lok Jan Shakti Party,Kurhani,93,27.10
2010,3,Shah Alam Shabboo,12083,9.30%,Independent,Kurhani,93,9.30
2010,4,Binod Chaudhary,9896,7.60%,Indian National Congress,Kurhani,93,7.60
2010,5,Basawan Prasad Bhagat,6812,5.20%,Independent,Kurhani,93,5.20
2010,6,Ram Pukar Sahni,5506,4.20%,Communist Party Of India (MARXIST),Kurhani,93,4.20
2010,7,Dina Nath Prasad Singh,2634,2.00%,Independent,Kurhani,93,2.00
2010,8,Saroj Kumar,2617,2.00%,Janvadi Party (Socialist),Kurhani,93,2.00
2010,9,Lal Babu Mahto,2419,1.90%,Socialist Unity Centre Of India (COMMUNIST),Kurhani,93,1.90
2010,10,Kalamudin,2008,1.60%,Bahujan Samaj Party,Kurhani,93,1.60
2010,11,Kumar Vijay,1721,1.30%,Samata Party,Kurhani,93,1.30
2010,12,Mohammad Basir,1500,1.20%,Independent,Kurhani,93,1.20
2010,13,Gauri Shankar Prasad Gupta,1467,1.10%,Independent,Kurhani,93,1.10
2010,14,Shivchandra Pandit,1403,1.10%,Independent,Kurhani,93,1.10
2010,15,Anant Sahani,1402,1.10%,Independent,Kurhani,93,1.10
2010,16,Pramod Kumar Sharma,1378,1.10%,Bajjikanchal Vikas Party,Kurhani,93,1.10
2010,17,Ram Briksh Pd. Singh,1338,1.00%,Bharatiya Jan Kranti Dal (Democratic),Kurhani,93,1.00
2010,18,Santosh Kumar,1263,1.00%,Independent,Kurhani,93,1.00
2010,19,Satish Kumar Singh,864,0.70%,Nationalist Congress Party,Kurhani,93,0.70
2010,20,Bhupendra Kumar,861,0.70%,Samajwadi Janata Party (RASHTRIYA),Kurhani,93,0.70
2010,21,Nagendra Sah,849,0.70%,Rashtriya Pragati Party,Kurhani,93,0.70
2010,1,Suresh Kumar Sharma,72301,59.40%,Bharatiya Janta Party,Muzaffarpur,94,59.40
2010,2,Mohhammad Jamal,25862,21.20%,Lok Jan Shakti Party,Muzaffarpur,94,21.20
2010,3,Vivek Kumar,10786,8.90%,Independent,Muzaffarpur,94,8.90
2010,4,Mayank Kumar,3683,3.00%,Indian National Congress,Muzaffarpur,94,3.00
2010,5,Suraj Kumar Singh,1305,1.10%,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),Muzaffarpur,94,1.10
2010,6,Raghunath Adig,1147,0.90%,Independent,Muzaffarpur,94,0.90
2010,7,Deva Nand Singh,960,0.80%,Independent,Muzaffarpur,94,0.80
2010,8,Bindeshwari Prasad Thakur,789,0.70%,Bahujan Samaj Party,Muzaffarpur,94,0.70
2010,9,Vivek Kumar,570,0.50%,Independent,Muzaffarpur,94,0.50
2010,10,Kishori Lal Agrawal,554,0.50%,Smast Bhartiya Party,Muzaffarpur,94,0.50
2010,11,Satish Kumar,540,0.40%,Nationalist Congress Party,Muzaffarpur,94,0.40
2010,12,Vinod Kumar Verma,477,0.40%,Samata Party,Muzaffarpur,94,0.40
2010,13,Ramdhani Mahto,461,0.40%,Independent,Muzaffarpur,94,0.40
2010,14,Sanjay Kumar,455,0.40%,Bharatiya Jan Kranti Dal (Democratic),Muzaffarpur,94,0.40
2010,15,Gargi Singh,403,0.30%,Independent,Muzaffarpur,94,0.30
2010,16,Kedar Nath Prasad,398,0.30%,Samajwadi Party,Muzaffarpur,94,0.30
2010,17,Baliram Prasad Shrivastava,395,0.30%,Loktantrik Samata Dal,Muzaffarpur,94,0.30
2010,18,Dhirendra Samsher,361,0.30%,Rashtra Sewa Dal,Muzaffarpur,94,0.30
2010,19,Jagnnth Sah,350,0.30%,Independent,Muzaffarpur,94,0.30
2010,1,Ajit Kumar,39648,31.80%,Janata Dal (United),Kanti,95,31.80
2010,2,Md. Israil,31233,25.00%,Rashtriya Janata Dal,Kanti,95,25.00
2010,3,Ashok Kumar Choudhary,29768,23.90%,Independent,Kanti,95,23.90
2010,4,Amardev Singh,3107,2.50%,Independent,Kanti,95,2.50
2010,5,Suresh Prasad Gupta,1913,1.50%,Samajwadi Party,Kanti,95,1.50
2010,6,Shahid Equbal,1831,1.50%,Indian National Congress,Kanti,95,1.50
2010,7,Kashi Nath Sahani,1773,1.40%,Socialist Unity Centre Of India (COMMUNIST),Kanti,95,1.40
2010,8,Abhay Shankar Thakur,1733,1.40%,Nationalist Congress Party,Kanti,95,1.40
2010,9,Taiyab Ali,1501,1.20%,Rashtriya Pragati Party,Kanti,95,1.20
2010,10,Ajay Shankar Sharma,1403,1.10%,Independent,Kanti,95,1.10
2010,11,Anwar Azad,1330,1.10%,Bahujan Samaj Party,Kanti,95,1.10
2010,12,Md. Habib,1247,1.00%,Independent,Kanti,95,1.00
2010,13,Chandrakanta Shahi,1157,0.90%,Independent,Kanti,95,0.90
2010,14,Arun Sah,1043,0.80%,Bharatiya Jan Kranti Dal (Democratic),Kanti,95,0.80
2010,15,Umesh Paswan,1040,0.80%,Independent,Kanti,95,0.80
2010,16,Syed Noushad Hashmi,809,0.70%,Samajwadi Janata Party (RASHTRIYA),Kanti,95,0.70
2010,17,Md. Naushad,635,0.50%,Loktantrik Sarvjan Samaj Party,Kanti,95,0.50
2010,18,Dinesh Kumar Singh,608,0.50%,Independent,Kanti,95,0.50
2010,19,Chandeshwar Rai,546,0.40%,Janata Dal (Secular),Kanti,95,0.40
2010,20,Devendra Rakesh,530,0.40%,Bajjikanchal Vikas Party,Kanti,95,0.40
2010,21,Munna Mahto,527,0.40%,Independent,Kanti,95,0.40
2010,22,Prem Kumar,523,0.40%,Rashtra Sewa Dal,Kanti,95,0.40
2010,23,Raju Thakur,447,0.40%,Independent,Kanti,95,0.40
2010,24,Md. Nasir,359,0.30%,Independent,Kanti,95,0.30
2010,1,Brij Kishor Singh,42783,38.00%,Rashtriya Janata Dal,Baruraj,96,38.00
2010,2,Nand Kumar Rai,28466,25.30%,Janata Dal (United),Baruraj,96,25.30
2010,3,Baldeo Mahto,14274,12.70%,Indian National Congress,Baruraj,96,12.70
2010,4,Ram Ekwal Roy,5841,5.20%,Independent,Baruraj,96,5.20
2010,5,Krishna Kumar Choudhry,5412,4.80%,Independent,Baruraj,96,4.80
2010,6,Kiran Devi,4161,3.70%,Shiv Sena,Baruraj,96,3.70
2010,7,Kedar Nath Gupta,2390,2.10%,Rashtriya Pragati Party,Baruraj,96,2.10
2010,8,Ranjan Kumar,2087,1.90%,Communist Party Of India,Baruraj,96,1.90
2010,9,Krishan Kumar,1744,1.60%,Independent,Baruraj,96,1.60
2010,10,Md. Razaullah,1572,1.40%,Samajwadi Janata Party (RASHTRIYA),Baruraj,96,1.40
2010,11,Rinku Rani,1088,1.00%,Bharatiya Ekta Dal,Baruraj,96,1.00
2010,12,Lalan Kumar,1018,0.90%,Bahujan Samaj Party,Baruraj,96,0.90
2010,13,Lakhan Lal Singh,1013,0.90%,Nationalist Congress Party,Baruraj,96,0.90
2010,14,Makeshwar Chaudhary,790,0.70%,Loktantrik Sarvjan Samaj Party,Baruraj,96,0.70
2010,1,Ashok Kumar Singh,53609,43.20%,Bharatiya Janta Party,Paroo,97,43.20
2010,2,Mithilesh Prasad Yadav,34582,27.90%,Rashtriya Janata Dal,Paroo,97,27.90
2010,3,Anunay Kumar Singh,11337,9.10%,Indian National Congress,Paroo,97,9.10
2010,4,Rameshwar Sah,4077,3.30%,Independent,Paroo,97,3.30
2010,5,Shankar Mahto,4058,3.30%,Bahujan Samaj Party,Paroo,97,3.30
2010,6,Balak Nath Sahni,2846,2.30%,Samajwadi Janata Party (RASHTRIYA),Paroo,97,2.30
2010,7,Sikandar Ram,2496,2.00%,Independent,Paroo,97,2.00
2010,8,Rakesh Thakur,2475,2.00%,Independent,Paroo,97,2.00
2010,9,Rambabu Chaudhary,2200,1.80%,Nationalist Congress Party,Paroo,97,1.80
2010,10,Kiran Devi,1716,1.40%,Independent,Paroo,97,1.40
2010,11,Yogendra Ram,1167,0.90%,Socialist Unity Centre Of India (COMMUNIST),Paroo,97,0.90
2010,12,Mohammad Sharif,1165,0.90%,Independent,Paroo,97,0.90
2010,13,Dharmnath Sah,826,0.70%,Janata Dal (Secular),Paroo,97,0.70
2010,14,Shankar Rai,565,0.50%,Bajjikanchal Vikas Party,Paroo,97,0.50
2010,15,Umashankar Singh,552,0.40%,Independent,Paroo,97,0.40
2010,16,Rajesh Rai,478,0.40%,Loktantrik Sarvjan Samaj Party,Paroo,97,0.40
2010,1,Raju Kumar Singh,46606,38.50%,Janata Dal (United),Sahebganj,98,38.50
2010,2,Ram Vichar Ray,41690,34.50%,Rashtriya Janata Dal,Sahebganj,98,34.50
2010,3,Mahachandra Prasad Singh,14020,11.60%,Indian National Congress,Sahebganj,98,11.60
2010,4,Nand Kishor Bhagat,3407,2.80%,Independent,Sahebganj,98,2.80
2010,5,Vinay Kumar,2073,1.70%,Independent,Sahebganj,98,1.70
2010,6,Amrita Singh,1840,1.50%,Nationalist Congress Party,Sahebganj,98,1.50
2010,7,Gaya Paswan,1713,1.40%,Independent,Sahebganj,98,1.40
2010,8,Ramesh Kumar Singh,1654,1.40%,Bahujan Samaj Party,Sahebganj,98,1.40
2010,9,Yadav Lal Patel,1494,1.20%,Socialist Unity Centre Of India (COMMUNIST),Sahebganj,98,1.20
2010,10,Md. Nabi Hassan,1375,1.10%,Independent,Sahebganj,98,1.10
2010,11,Mritunjay Suman,1256,1.00%,Samajwadi Party,Sahebganj,98,1.00
2010,12,Lalbabu Singh,1167,1.00%,Independent,Sahebganj,98,1.00
2010,13,Rupnath Ray,1106,0.90%,Loktantrik Sarvjan Samaj Party,Sahebganj,98,0.90
2010,14,Kedar Prasad Singh,877,0.70%,Independent,Sahebganj,98,0.70
2010,15,Upendra Kumar Singh,731,0.60%,Independent,Sahebganj,98,0.60
2010,1,Manjeet Kumar Singh,70105,55.90%,Janata Dal (United),Baikunthpur,99,55.90
2010,2,Devdatt Prasad,33581,26.80%,Rashtriya Janata Dal,Baikunthpur,99,26.80
2010,3,Krishna Bihari Prasad Yadav,3924,3.10%,Communist Party Of India,Baikunthpur,99,3.10
2010,4,Sangeeta Singh,3829,3.10%,Independent,Baikunthpur,99,3.10
2010,5,Anirudh Singh,2600,2.10%,Independent,Baikunthpur,99,2.10
2010,6,Manan Kumar Mishra,2377,1.90%,Indian National Congress,Baikunthpur,99,1.90
2010,7,Ranjeet Singh,1863,1.50%,Independent,Baikunthpur,99,1.50
2010,8,Mahamad Firoz,1798,1.40%,Rashtriya Jan-Jagram Morcha,Baikunthpur,99,1.40
2010,9,Mohan Mahato,1135,0.90%,Bharatiya Ekta Dal,Baikunthpur,99,0.90
2010,10,Mohan Prasad,1012,0.80%,Bahujan Samaj Party,Baikunthpur,99,0.80
2010,11,Adarsh Kumar,970,0.80%,Janvadi Party (Socialist),Baikunthpur,99,0.80
2010,12,Purnendu Narayan Tiwari Alias Bhola Tiwari,884,0.70%,Indian Justice Party,Baikunthpur,99,0.70
2010,13,Ravi Ranjan Kumar Yadav,723,0.60%,Samajwadi Party,Baikunthpur,99,0.60
2010,14,Yogendra Singh Yadav,533,0.40%,Loktantrik Samata Dal,Baikunthpur,99,0.40
2010,1,Ram Pravesh Rai,45234,39.40%,Bharatiya Janta Party,Barauli,100,39.40
2010,2,M.Nematullah,34820,30.30%,Rashtriya Janata Dal,Barauli,100,30.30
2010,3,Jitendra Prasad,10591,9.20%,Bahujan Samaj Party,Barauli,100,9.20
2010,4,Sumer Prasad,5657,4.90%,Independent,Barauli,100,4.90
2010,5,Asif Ghafoor,4768,4.20%,Indian National Congress,Barauli,100,4.20
2010,6,Dhruv Nath Chaudhary,2866,2.50%,Nationalist Congress Party,Barauli,100,2.50
2010,7,Renu Devi,2200,1.90%,Independent,Barauli,100,1.90
2010,8,Kalpanath Mahato,2095,1.80%,Janvadi Party (Socialist),Barauli,100,1.80
2010,9,Sarajuddin Ahamad,1510,1.30%,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),Barauli,100,1.30
2010,10,Mainuddin Ahmad,1230,1.10%,Independent,Barauli,100,1.10
2010,11,Ekramul Haque,1096,1.00%,Independent,Barauli,100,1.00
2010,12,Jai Nath Pd. Yadav,1067,0.90%,Janata Dal (Secular),Barauli,100,0.90
2010,13,Shiv Shankar Prasad Gupta,924,0.80%,Samajwadi Party,Barauli,100,0.80
2010,14,Z. Rahman,805,0.70%,Rashtriya Jan-Jagram Morcha,Barauli,100,0.70
2010,1,Subas Singh,58010,45.60%,Bharatiya Janta Party,Gopalganj,101,45.60
2010,2,"Reyazul Haque Alias ""raju""",42117,33.10%,Rashtriya Janata Dal,Gopalganj,101,33.10
2010,3,Anirudh Prasad Alias Sadhu Yadav,8488,6.70%,Indian National Congress,Gopalganj,101,6.70
2010,4,Shivjee Prasad,4025,3.20%,Bahujan Samaj Party,Gopalganj,101,3.20
2010,5,Shambhu Singh,3036,2.40%,Independent,Gopalganj,101,2.40
2010,6,Sikandar Ajam,2808,2.20%,Independent,Gopalganj,101,2.20
2010,7,Arun Singh,2726,2.10%,Rashtra Sewa Dal,Gopalganj,101,2.10
2010,8,Motilal Shah,1237,1.00%,Independent,Gopalganj,101,1.00
2010,9,Arun Kumar Prasad Gupta,1213,1.00%,Independent,Gopalganj,101,1.00
2010,10,Ram Surat Ram,1102,0.90%,Independent,Gopalganj,101,0.90
2010,11,Babu Husain,1086,0.90%,Rashtriya Jan-Jagram Morcha,Gopalganj,101,0.90
2010,12,Jag Narayan Singh,809,0.60%,Indian Justice Party,Gopalganj,101,0.60
2010,13,Pramod Kumar Singh,687,0.50%,Samajwadi Party,Gopalganj,101,0.50
2010,1,Amrendra Kumar Pandey,51815,40.90%,Janata Dal (United),Kuchaikote,102,40.90
2010,2,Aditya Narain Pandey,32297,25.50%,Rashtriya Janata Dal,Kuchaikote,102,25.50
2010,3,Umesh Pradhan,15615,12.30%,Independent,Kuchaikote,102,12.30
2010,4,Mahesh Rai,4924,3.90%,Indian National Congress,Kuchaikote,102,3.90
2010,5,Upendar Yadav,4793,3.80%,Bahujan Samaj Party,Kuchaikote,102,3.80
2010,6,Bachha Chaudhary,4487,3.50%,Independent,Kuchaikote,102,3.50
2010,7,Avadh Kishor Thakur,2638,2.10%,Nationalist Congress Party,Kuchaikote,102,2.10
2010,8,Sabir Hussain,2572,2.00%,Rashtriya Jan-Jagram Morcha,Kuchaikote,102,2.00
2010,9,Sharda Singh,2377,1.90%,Bharatiya Ekta Dal,Kuchaikote,102,1.90
2010,10,Chhagur Ram,1393,1.10%,Independent,Kuchaikote,102,1.10
2010,11,Umesh Dutta Tiwari,1216,1.00%,Independent,Kuchaikote,102,1.00
2010,12,Afreen Kalam Hasmi,1035,0.80%,Janata Dal (Secular),Kuchaikote,102,0.80
2010,13,Sanjiv Tiwari,808,0.60%,Indian Justice Party,Kuchaikote,102,0.60
2010,14,Engineer Prasad,669,0.50%,Samajwadi Party,Kuchaikote,102,0.50
2010,1,Idradeo Majhi,61401,51.30%,Bharatiya Janta Party,Bhorey,103,51.30
2010,2,Bachchan Das,17831,14.90%,Rashtriya Janata Dal,Bhorey,103,14.90
